processo_25,id
20235,0003892-71.2024.8.16.0189
20236,0045112-97.2025.8.16.0000
20237,0095382-28.2025.8.16.0000
20238,0077596-68.2025.8.16.0000
20239,0061221-89.2025.8.16.0000
20240,0057827-74.2025.8.16.0000
20241,0002118-85.2024.8.16.0001
20242,0113677-16.2025.8.16.0000
20243,0062778-14.2025.8.16.0000
20244,0062043-78.2025.8.16.0000
20245,0006795-22.2025.8.16.0035
20246,0020827-74.2025.8.16.0021
20247,0019853-75.2023.8.16.0031
20248,0003466-50.2017.8.16.0045
20249,0092572-80.2025.8.16.0000
20250,0000871-58.2025.8.16.0155
20251,0034722-57.2009.8.16.0185
20252,0005315-97.2024.8.16.0017
20253,0006912-14.2017.8.16.0190
20254,0108256-45.2025.8.16.0000
20255,0007879-66.2025.8.16.0194
20256,0019966-54.2025.8.16.0000
20257,0001681-29.2024.8.16.0103
20258,0004401-75.2022.8.16.0058
20259,0099049-22.2025.8.16.0000
20260,0000820-97.2024.8.16.0085
20261,0102671-12.2025.8.16.0000
20262,0010563-36.2025.8.16.0170
20263,0058093-61.2025.8.16.0000
20264,0011177-42.2023.8.16.0160
20265,0005128-70.2024.8.16.0185
20266,0098780-80.2025.8.16.0000
20267,0092710-47.2025.8.16.0000
20268,0002223-90.2025.8.16.0045
20269,0022217-41.2009.8.16.0021
20270,0000940-46.2025.8.16.0105
20271,0075727-70.2025.8.16.0000
20272,0005688-75.2025.8.16.0185
20273,0038613-68.2023.8.16.0000
20274,0012894-82.2021.8.16.0185
20275,0092928-75.2025.8.16.0000
20276,0121759-36.2025.8.16.0000
20277,0102839-14.2025.8.16.0000
20278,0001701-31.2016.8.16.0190
20279,0005653-62.2018.8.16.0185
20280,0013463-05.2025.8.16.0004
20281,0115188-49.2025.8.16.0000
20282,0005449-04.2009.8.16.0033
20283,0088990-72.2025.8.16.0000
20284,0084887-22.2025.8.16.0000
20285,0025613-27.2025.8.16.0001
20286,0083465-12.2025.8.16.0000
20287,0081565-91.2025.8.16.0000
20288,0081061-85.2025.8.16.0000
20289,0118215-40.2025.8.16.0000
20290,0079577-35.2025.8.16.0000
20291,0084852-62.2025.8.16.0000
20292,0004681-63.2016.8.16.0185
20293,0120107-81.2025.8.16.0000
20294,0070464-15.2025.8.16.0014
20295,0070664-22.2025.8.16.0014
20296,0001591-79.2020.8.16.0129
20297,0109881-17.2025.8.16.0000
20298,0054058-50.2024.8.16.0014
20299,0009010-04.2025.8.16.0024
20300,0010303-69.2025.8.16.0004
20301,0013066-43.2025.8.16.0004
20302,0011735-47.2024.8.16.0170
20303,0046919-55.2025.8.16.0000
20304,0047326-61.2025.8.16.0000
20305,0081397-81.2024.8.16.0014
20306,0008761-62.2007.8.16.0031
20307,0051834-50.2025.8.16.0000
20308,0054657-23.2023.8.16.0014
20309,0002049-25.2024.8.16.0075
20310,0018240-71.2023.8.16.0014
20311,0069062-98.2022.8.16.0014
20312,0024801-85.2025.8.16.0000
20313,0024141-91.2025.8.16.0000
20314,0043625-92.2025.8.16.0000
20315,0006241-63.2023.8.16.0098
20316,0002837-28.2023.8.16.0090
20317,0033267-68.2025.8.16.0000
20318,0006548-49.2025.8.16.0000
20319,0039854-09.2025.8.16.0000
20320,0005739-27.2023.8.16.0098
20321,0038851-19.2025.8.16.0000
20322,0111981-76.2024.8.16.0000
20323,0100115-71.2024.8.16.0000
20324,0038009-39.2025.8.16.0000
20325,0033615-86.2025.8.16.0000
20326,0002195-48.2022.8.16.0039
20327,0044816-75.2025.8.16.0000
20328,0002152-83.2022.8.16.0113
20329,0062477-67.2025.8.16.0000
20330,0024185-47.2025.8.16.0021
20331,0005545-64.2025.8.16.0160
20332,0007728-83.2025.8.16.0038
20333,0044344-74.2025.8.16.0000
20334,0037701-03.2025.8.16.0000
20335,0011839-49.2025.8.16.0026
20336,0037473-83.2025.8.16.0014
20337,0058794-22.2025.8.16.0000
20338,0006017-33.2018.8.16.0056
20339,0015642-61.2025.8.16.0019
20340,0092324-17.2025.8.16.0000
20341,0026926-60.2025.8.16.0021
20342,0002517-84.2024.8.16.0108
20343,0007202-56.2025.8.16.0058
20344,0016159-18.2025.8.16.0035
20345,0077352-42.2025.8.16.0000
20346,0004919-18.2020.8.16.0064
20347,0093933-35.2025.8.16.0000
20348,0078775-37.2025.8.16.0000
20349,0075855-90.2025.8.16.0000
20350,0112249-96.2025.8.16.0000
20351,0111035-70.2025.8.16.0000
20352,0006317-34.2025.8.16.0190
20353,0025015-76.2025.8.16.0000
20354,0011475-56.2025.8.16.0033
20355,0012302-66.2025.8.16.0001
20356,0028019-79.2025.8.16.0014
20357,0014223-59.2024.8.16.0045
20358,0026091-35.2025.8.16.0001
20359,0021031-82.2023.8.16.0185
20360,0093812-07.2025.8.16.0000
20361,0005516-21.2025.8.16.0190
20362,0003233-82.2023.8.16.0129
20363,0014869-17.2024.8.16.0030
20364,0056780-65.2025.8.16.0000
20365,0112718-45.2025.8.16.0000
20366,0061185-47.2025.8.16.0000
20367,0021955-44.2025.8.16.0017
20368,0086822-97.2025.8.16.0000
20369,0088313-42.2025.8.16.0000
20370,0077205-16.2025.8.16.0000
20371,0001747-64.2018.8.16.0185
20372,0054350-43.2025.8.16.0000
20373,0000409-97.2023.8.16.0082
20374,0005880-69.2018.8.16.0050
20375,0006227-09.2025.8.16.0131
20376,0058376-84.2025.8.16.0000
20377,0098068-90.2025.8.16.0000
20378,0000587-31.2024.8.16.0108
20379,0001737-13.2022.8.16.0045
20380,0000626-05.2020.8.16.0161
20381,0004938-80.2024.8.16.0097
20382,0086505-02.2025.8.16.0000
20383,0073154-59.2025.8.16.0000
20384,0104155-62.2025.8.16.0000
20385,0002492-57.2022.8.16.0103
20386,0002469-95.2023.8.16.0097
20387,0002536-63.2024.8.16.0117
20388,0002709-03.2025.8.16.0069
20389,0000145-30.2025.8.16.0076
20390,0015572-47.2025.8.16.0018
20391,0003447-56.2025.8.16.0209
20392,0044503-85.2024.8.16.0021
20393,0002086-60.2025.8.16.0158
20394,0033216-68.2023.8.16.0019
20395,0000874-66.2024.8.16.0181
20396,0011563-65.2023.8.16.0033
20397,0002357-83.2025.8.16.0024
20398,0011507-19.2024.8.16.0026
20399,0003552-21.2025.8.16.0019
20400,0002230-10.2025.8.16.0069
20401,0001384-32.2024.8.16.0132
20402,0001455-38.2022.8.16.0121
20403,0007913-73.2024.8.16.0033
20404,0002369-19.2024.8.16.0029
20405,0005569-10.2024.8.16.0037
20406,0000593-20.2024.8.16.0211
20407,0008154-35.2025.8.16.0058
20408,0019374-87.2024.8.16.0018
20409,0000504-24.2024.8.16.0105
20410,0009595-02.2024.8.16.0021
20411,0003556-04.2023.8.16.0092
20412,0008495-70.2024.8.16.0034
20413,0077910-06.2024.8.16.0014
20414,0014062-96.2025.8.16.0018
20415,0002498-59.2025.8.16.0200
20416,0005206-87.2025.8.16.0069
20417,0001394-10.2024.8.16.0057
20418,0019901-39.2024.8.16.0018
20419,0015151-57.2025.8.16.0018
20420,0046229-26.2025.8.16.0000
20421,0000848-86.2025.8.16.0196
20422,0054171-38.2023.8.16.0014
20423,0107176-46.2025.8.16.0000
20424,0006219-91.2025.8.16.0079
20425,4001462-84.2025.8.16.0014
20426,0005683-54.2024.8.16.0196
20427,0003669-94.2016.8.16.0126
20428,0002359-27.2024.8.16.0141
20429,0003251-58.2024.8.16.0068
20430,0012324-30.2025.8.16.0000
20431,0002882-88.2025.8.16.0081
20432,0026861-31.2025.8.16.0000
20433,0000318-46.2025.8.16.0014
20434,0008815-89.2025.8.16.0130
20435,0001401-37.2024.8.16.0110
20436,4001585-31.2025.8.16.0031
20437,0000719-12.2022.8.16.0156
20438,0127101-28.2025.8.16.0000
20439,0000251-38.2022.8.16.0030
20440,0003773-22.2024.8.16.0089
20441,0004949-88.2010.8.16.0004
20442,0020173-21.2023.8.16.0001
20443,0128253-14.2025.8.16.0000
20444,0131886-67.2024.8.16.0000
20445,0000567-42.2022.8.16.0130
20446,0121623-39.2025.8.16.0000
20447,0001503-28.2017.8.16.0038
20448,0132617-29.2025.8.16.0000
20449,4000175-94.2025.8.16.0173
20450,0094612-35.2025.8.16.0000
20451,0005541-50.2024.8.16.0196
20452,4001442-79.2024.8.16.0030
20453,0079259-52.2025.8.16.0000
20454,0014869-07.2024.8.16.0001
20455,4000957-73.2025.8.16.4321
20456,0030188-78.2025.8.16.0001
20457,0088009-43.2025.8.16.0000
20458,0099128-98.2025.8.16.0000
20459,0032197-81.2023.8.16.0001
20460,0022583-84.2025.8.16.0000
20461,0095500-04.2025.8.16.0000
20462,0096283-93.2025.8.16.0000
20463,0097939-85.2025.8.16.0000
20464,0040047-24.2025.8.16.0000
20465,0005942-50.2024.8.16.0131
20466,0096191-18.2025.8.16.0000
20467,0002165-30.2023.8.16.0119
20468,0001987-65.2025.8.16.0134
20469,0009540-05.2025.8.16.0025
20470,0082698-71.2025.8.16.0000
20471,0003522-82.2025.8.16.0084
20472,0003554-70.2024.8.16.0101
20473,0002182-26.2020.8.16.0037
20474,0008633-40.2024.8.16.0033
20475,0079587-79.2025.8.16.0000
20476,0098701-04.2025.8.16.0000
20477,0007698-61.2024.8.16.0045
20478,0103405-60.2025.8.16.0000
20479,0093582-62.2025.8.16.0000
20480,0102537-82.2025.8.16.0000
20481,0089779-71.2025.8.16.0000
20482,0102552-51.2025.8.16.0000
20483,0097437-49.2025.8.16.0000
20484,0097378-61.2025.8.16.0000
20485,0098300-05.2025.8.16.0000
20486,0015582-94.2021.8.16.0030
20487,4000628-64.2024.8.16.0031
20488,0002362-64.2025.8.16.0070
20489,0010617-25.2025.8.16.0130
20490,0038752-26.2024.8.16.0019
20491,0083602-91.2025.8.16.0000
20492,0101521-93.2025.8.16.0000
20493,0100221-96.2025.8.16.0000
20494,0092787-56.2025.8.16.0000
20495,0001601-02.2024.8.16.0124
20496,0096210-24.2025.8.16.0000
20497,0002954-29.2022.8.16.0098
20498,0002928-97.2025.8.16.0139
20499,0096938-65.2025.8.16.0000
20500,0004382-78.2021.8.16.0034
20501,0004776-08.2025.8.16.0079
20502,0013307-21.2024.8.16.0014
20503,0003228-62.2014.8.16.0004
20504,0015122-61.2025.8.16.0194
20505,0059786-72.2024.8.16.0014
20506,0017002-61.2024.8.16.0182
20507,0009492-56.2024.8.16.0033
20508,0033485-67.2024.8.16.0021
20509,0021346-07.2024.8.16.0014
20510,0001282-27.2025.8.16.0018
20511,0016191-74.2025.8.16.0018
20512,0001910-08.2025.8.16.0053
20513,0001077-92.2025.8.16.0019
20514,0022159-13.2024.8.16.0021
20515,0003800-12.2024.8.16.0119
20516,0010234-80.2023.8.16.0174
20517,0066462-02.2025.8.16.0014
20518,0003783-30.2024.8.16.0101
20519,0000487-72.2025.8.16.0195
20520,0004831-86.2025.8.16.0069
20521,0014774-96.2024.8.16.0026
20522,0002540-61.2024.8.16.0033
20523,0004150-75.2025.8.16.0018
20524,0004504-57.2025.8.16.0097
20525,0014384-53.2024.8.16.0018
20526,0016217-72.2025.8.16.0018
20527,0003955-57.2025.8.16.0029
20528,0009171-84.2025.8.16.0130
20529,0014267-28.2025.8.16.0018
20530,0058603-66.2024.8.16.0014
20531,0013107-75.2024.8.16.0026
20532,0002365-57.2024.8.16.0101
20533,0004938-73.2025.8.16.0088
20534,0000834-77.2024.8.16.0151
20535,0007478-04.2025.8.16.0021
20536,0006849-35.2024.8.16.0160
20537,0002720-45.2024.8.16.0076
20538,0001822-36.2024.8.16.0204
20539,0008378-86.2025.8.16.0182
20540,0002648-28.2025.8.16.0204
20541,0011621-11.2024.8.16.0170
20542,0040302-52.2024.8.16.0182
20543,0003569-66.2025.8.16.0113
20544,0004564-66.2025.8.16.0182
20545,0000813-23.2025.8.16.0101
20546,0035640-16.2024.8.16.0030
20547,0000166-37.2025.8.16.0195
20548,0002673-18.2024.8.16.0126
20549,0002410-84.2024.8.16.0158
20550,0051750-20.2024.8.16.0021
20551,0016156-10.2025.8.16.0182
20552,0003725-89.2025.8.16.0069
20553,0027717-02.2025.8.16.0030
20554,0001449-25.2024.8.16.0165
20555,0003029-17.2018.8.16.0128
20556,0000901-27.2024.8.16.0059
20557,0033601-16.2023.8.16.0019
20558,0019270-73.2025.8.16.0014
20559,0090845-86.2025.8.16.0000
20560,0070034-08.2025.8.16.0000
20561,0002855-50.2022.8.16.0101
20562,0002287-88.2025.8.16.0049
20563,0006701-19.2023.8.16.0173
20564,0093804-30.2025.8.16.0000
20565,0068654-47.2025.8.16.0000
20566,0003143-66.2025.8.16.0109
20567,0102962-12.2025.8.16.0000
20568,0102460-73.2025.8.16.0000
20569,0003236-29.2025.8.16.0109
20570,0104502-95.2025.8.16.0000
20571,0007497-76.2022.8.16.0033
20572,0099907-53.2025.8.16.0000
20573,0068998-28.2025.8.16.0000
20574,0103877-61.2025.8.16.0000
20575,0003544-66.2023.8.16.0196
20576,0103879-31.2025.8.16.0000
20577,0005659-30.2024.8.16.0033
20578,0000474-41.2014.8.16.0104
20579,0074384-65.2023.8.16.0014
20580,0000012-54.2018.8.16.0004
20581,0014133-50.2024.8.16.0013
20582,0002623-26.2017.8.16.0194
20583,0054964-48.2025.8.16.0000
20584,0003144-37.2017.8.16.0075
20585,0034082-63.2023.8.16.0185
20586,0009843-34.2019.8.16.0185
20587,0021046-33.2024.8.16.0018
20588,0024766-98.2024.8.16.0182
20589,0010915-92.2023.8.16.0160
20590,0001498-84.2025.8.16.0180
20591,0007132-11.2025.8.16.0035
20592,0036099-51.2024.8.16.0019
20593,0006856-41.2024.8.16.0123
20594,0006040-92.2024.8.16.0112
20595,0002056-80.2025.8.16.0075
20596,0000265-91.2025.8.16.0167
20597,0008491-11.2023.8.16.0182
20598,0013947-09.2024.8.16.0019
20599,0001452-27.2025.8.16.0041
20600,0018307-87.2024.8.16.0018
20601,0022594-23.2023.8.16.0182
20602,0002255-79.2025.8.16.0018
20603,0002557-11.2025.8.16.0018
20604,0018199-36.2025.8.16.0014
20605,0001303-52.2024.8.16.0110
20606,0002131-45.2025.8.16.0132
20607,0009671-42.2025.8.16.0069
20608,0006496-30.2024.8.16.0019
20609,0038247-65.2023.8.16.0182
20610,0012712-08.2023.8.16.0030
20611,0066048-04.2025.8.16.0014
20612,0032672-12.2025.8.16.0019
20613,0003920-39.2024.8.16.0189
20614,0002323-50.2025.8.16.0205
20615,0040798-47.2025.8.16.0182
20616,0020970-21.2025.8.16.0035
20617,0030914-62.2025.8.16.0030
20618,0004165-95.2025.8.16.0195
20619,0009848-51.2024.8.16.0130
20620,0009059-21.2025.8.16.0129
20621,0042215-35.2025.8.16.0182
20622,0001331-72.2025.8.16.0146
20623,0001291-19.2024.8.16.0181
20624,0028057-04.2023.8.16.0001
20625,0012701-55.2024.8.16.0058
20626,0002126-95.2025.8.16.0011
20627,4001760-13.2024.8.16.0014
20628,0084616-13.2025.8.16.0000
20629,4000048-56.2025.8.16.0077
20630,0097157-78.2025.8.16.0000
20631,0006655-41.2017.8.16.0011
20632,0000461-83.2019.8.16.0163
20633,0001079-87.2023.8.16.0001
20634,4000089-26.2025.8.16.0173
20635,0019007-17.2024.8.16.0001
20636,4000007-62.2025.8.16.0086
20637,4000420-49.2025.8.16.0030
20638,0083387-52.2024.8.16.0000
20639,4000248-07.2025.8.16.0031
20640,4000905-83.2024.8.16.0030
20641,4000173-73.2025.8.16.0190
20642,4000400-09.2025.8.16.0014
20643,0003155-82.2023.8.16.0131
20644,0000260-96.2025.8.16.0061
20645,0011760-26.2025.8.16.0170
20646,0015129-33.2024.8.16.0018
20647,0003793-13.2023.8.16.0165
20648,0014741-58.2022.8.16.0194
20649,0010725-53.2008.8.16.0129
20650,0112892-54.2025.8.16.0000
20651,0003222-17.2025.8.16.0086
20652,0014247-89.2001.8.16.0014
20653,0033513-64.2025.8.16.0000
20654,0063708-32.2025.8.16.0000
20655,0045859-47.2025.8.16.0000
20656,0044632-14.2024.8.16.0014
20657,0051451-72.2025.8.16.0000
20658,0123630-38.2024.8.16.0000
20659,0081409-06.2025.8.16.0000
20660,0010432-74.2025.8.16.0004
20661,0080516-15.2025.8.16.0000
20662,0009607-21.2020.8.16.0194
20663,0094624-49.2025.8.16.0000
20664,0092881-04.2025.8.16.0000
20665,0077630-43.2025.8.16.0000
20666,0005328-27.2023.8.16.0116
20667,0000357-91.2007.8.16.0105
20668,0063169-24.2025.8.16.0014
20669,0007709-02.2025.8.16.0160
20670,0009243-06.2023.8.16.0045
20671,0061372-55.2025.8.16.0000
20672,0079799-03.2025.8.16.0000
20673,0080616-67.2025.8.16.0000
20674,0061565-33.2022.8.16.0014
20675,0041292-96.2023.8.16.0014
20676,0002941-73.2025.8.16.0179
20677,0104150-40.2025.8.16.0000
20678,0082587-87.2025.8.16.0000
20679,0015313-11.2009.8.16.0116
20680,4000796-32.2025.8.16.0031
20681,0001809-33.2022.8.16.0034
20682,0081483-60.2025.8.16.0000
20683,0076994-77.2025.8.16.0000
20684,0003456-27.2024.8.16.0088
20685,0007076-25.2024.8.16.0160
20686,0114931-24.2025.8.16.0000
20687,0000769-68.2002.8.16.0017
20688,0008569-56.2025.8.16.0013
20689,0000209-72.2025.8.16.0033
20690,4000598-03.2025.8.16.0190
20691,0000454-21.2021.8.16.0099
20692,0112839-73.2025.8.16.0000
20693,0004093-16.2021.8.16.0174
20694,0001305-83.2023.8.16.0004
20695,0117123-27.2025.8.16.0000
20696,0002771-04.2025.8.16.0179
20697,0002054-68.2020.8.16.0081
20698,4003140-17.2025.8.16.4321
20699,4003253-68.2025.8.16.4321
20700,0015369-17.2025.8.16.0170
20701,0111315-41.2025.8.16.0000
20702,0001471-66.2018.8.16.0077
20703,0112586-85.2025.8.16.0000
20704,0050978-86.2025.8.16.0000
20705,0071903-06.2025.8.16.0000
20706,0034735-04.2025.8.16.0021
20707,0096198-10.2025.8.16.0000
20708,0014751-04.2025.8.16.0031
20709,0074776-76.2025.8.16.0000
20710,0002081-58.2022.8.16.0056
20711,0006327-34.2023.8.16.0001
20712,0006058-59.2018.8.16.0004
20713,0000016-40.2023.8.16.0126
20714,0064623-81.2025.8.16.0000
20715,0078074-76.2025.8.16.0000
20716,0019440-92.2023.8.16.0021
20717,0006440-85.2023.8.16.0001
20718,0081503-43.2024.8.16.0014
20719,0008955-53.2025.8.16.0024
20720,0062285-37.2025.8.16.0000
20721,0022518-28.2021.8.16.0001
20722,0001431-11.2024.8.16.0098
20723,0023385-65.2024.8.16.0017
20724,0025479-15.2022.8.16.0030
20725,0066708-40.2025.8.16.0000
20726,0032995-71.2021.8.16.0014
20727,0028127-93.2025.8.16.0019
20728,0009298-84.2025.8.16.0174
20729,0077884-16.2025.8.16.0000
20730,0077975-09.2025.8.16.0000
20731,0030092-64.2023.8.16.0185
20732,0077583-69.2025.8.16.0000
20733,0049626-93.2025.8.16.0000
20734,0019095-89.2023.8.16.0001
20735,0044421-75.2024.8.16.0014
20736,0025698-13.2021.8.16.0014
20737,0005721-98.2023.8.16.0035
20738,0004327-51.2025.8.16.0014
20739,0031002-85.2024.8.16.0014
20740,0004507-98.2019.8.16.0104
20741,0032109-19.2024.8.16.0030
20742,0076917-68.2025.8.16.0000
20743,0069972-36.2023.8.16.0000
20744,0002942-58.2025.8.16.0179
20745,0073270-91.2023.8.16.0014
20746,0116549-38.2024.8.16.0000
20747,0011495-81.2024.8.16.0130
20748,0041233-11.2023.8.16.0014
20749,0113102-08.2025.8.16.0000
20750,0050293-79.2025.8.16.0000
20751,0073824-97.2025.8.16.0000
20752,0049696-13.2025.8.16.0000
20753,0008123-93.2025.8.16.0129
20754,0010173-04.2022.8.16.0160
20755,0008272-88.2025.8.16.0000
20756,0002851-62.2016.8.16.0185
20757,0004993-09.2025.8.16.0190
20758,0002978-66.2023.8.16.0019
20759,0002442-61.2022.8.16.0190
20760,0013513-14.2024.8.16.0021
20761,0006347-60.2020.8.16.0185
20762,0005117-02.2024.8.16.0004
20763,0006732-05.2024.8.16.0173
20764,0014099-97.2024.8.16.0038
20765,0003079-24.2024.8.16.0034
20766,0000867-24.2025.8.16.0057
20767,0017871-31.2024.8.16.0018
20768,0002553-17.2024.8.16.0209
20769,0012145-42.2023.8.16.0170
20770,0008909-94.2025.8.16.0014
20771,0038239-25.2024.8.16.0030
20772,0012578-66.2023.8.16.0131
20773,0000303-47.2025.8.16.0024
20774,0020448-79.2024.8.16.0018
20775,0061271-73.2025.8.16.0014
20776,0036462-97.2025.8.16.0182
20777,0004097-52.2024.8.16.0108
20778,0015833-46.2024.8.16.0018
20779,0003079-38.2024.8.16.0191
20780,0002845-06.2022.8.16.0101
20781,0004937-97.2024.8.16.0064
20782,0051830-81.2024.8.16.0021
20783,0015409-62.2024.8.16.0031
20784,0022100-27.2024.8.16.0182
20785,0017735-29.2023.8.16.0031
20786,0001310-75.2025.8.16.0153
20787,0003750-81.2025.8.16.9000
20788,0019128-18.2025.8.16.0031
20789,0004219-19.2025.8.16.0209
20790,0028256-31.2024.8.16.0182
20791,0069710-10.2024.8.16.0014
20792,0003420-61.2025.8.16.0019
20793,0014128-76.2025.8.16.0018
20794,0000191-81.2025.8.16.0120
20795,0005856-93.2025.8.16.0018
20796,0003950-87.2025.8.16.0044
20797,0004840-03.2024.8.16.0160
20798,0005521-50.2025.8.16.0123
20799,0005154-44.2025.8.16.0117
20800,0026381-94.2024.8.16.0030
20801,0014508-02.2025.8.16.0018
20802,0002041-37.2025.8.16.0035
20803,0105487-64.2025.8.16.0000
20804,0016564-89.2025.8.16.0185
20805,0089080-80.2025.8.16.0000
20806,0001460-57.2024.8.16.0067
20807,0060752-43.2025.8.16.0000
20808,0006712-41.2016.8.16.0190
20809,0076121-77.2025.8.16.0000
20810,0082168-67.2025.8.16.0000
20811,0010141-74.2025.8.16.0004
20812,0000553-07.2022.8.16.0147
20813,0014126-96.2023.8.16.0044
20814,0101796-42.2025.8.16.0000
20815,0007346-64.2024.8.16.0058
20816,0003185-29.2025.8.16.0170
20817,0003832-46.2024.8.16.0174
20818,0000988-62.2021.8.16.0196
20819,0000391-04.2024.8.16.0030
20820,0002083-24.2021.8.16.0004
20821,0003115-14.2024.8.16.0116
20822,0000231-41.2016.8.16.0100
20823,0000472-60.2023.8.16.0038
20824,0011060-50.2025.8.16.0170
20825,0001512-31.2022.8.16.0194
20826,0005820-20.2025.8.16.0190
20827,0001992-15.2025.8.16.0061
20828,0081712-12.2024.8.16.0014
20829,0000327-79.2022.8.16.0089
20830,0071811-28.2025.8.16.0000
20831,0060916-08.2025.8.16.0000
20832,0052589-74.2025.8.16.0000
20833,0090614-59.2025.8.16.0000
20834,0089376-05.2025.8.16.0000
20835,0078192-52.2025.8.16.0000
20836,0072326-63.2025.8.16.0000
20837,0012121-68.2025.8.16.0000
20838,0094450-40.2025.8.16.0000
20839,0086196-78.2025.8.16.0000
20840,0101137-33.2025.8.16.0000
20841,0097860-09.2025.8.16.0000
20842,0105428-76.2025.8.16.0000
20843,0103691-38.2025.8.16.0000
20844,0003207-64.2025.8.16.0113
20845,0005536-38.2024.8.16.0031
20846,0020535-32.2024.8.16.0019
20847,0001692-56.2022.8.16.0094
20848,0003703-70.2024.8.16.0035
20849,0001228-76.2023.8.16.0165
20850,0006471-72.2022.8.16.0088
20851,0003166-46.2024.8.16.0109
20852,0000542-57.2024.8.16.0098
20853,0001302-47.2024.8.16.0052
20854,0014339-68.2024.8.16.0044
20855,0004665-33.2025.8.16.9000
20856,0002280-15.2025.8.16.0076
20857,0000076-95.2025.8.16.0076
20858,0004712-08.2024.8.16.0184
20859,0002239-21.2025.8.16.0182
20860,0012111-98.2024.8.16.0019
20861,0004850-71.2025.8.16.9000
20862,0019195-34.2025.8.16.0014
20863,0013187-82.2024.8.16.0044
20864,0027460-11.2024.8.16.0030
20865,0001551-04.2024.8.16.0050
20866,0031104-25.2023.8.16.0182
20867,0004443-15.2024.8.16.0104
20868,0016716-75.2025.8.16.0044
20869,0039768-30.2024.8.16.0014
20870,0003479-10.2024.8.16.0108
20871,0018902-86.2024.8.16.0018
20872,0004394-45.2022.8.16.0103
20873,0002530-28.2025.8.16.0018
20874,0002317-13.2025.8.16.0021
20875,0006772-30.2025.8.16.0018
20876,0003088-24.2025.8.16.0204
20877,0001883-08.2024.8.16.0167
20878,0008463-41.2025.8.16.0160
20879,0003703-87.2025.8.16.0018
20880,0009185-95.2025.8.16.0024
20881,0004305-78.2025.8.16.0018
20882,0006109-81.2025.8.16.0018
20883,0002926-05.2025.8.16.0018
20884,0001460-12.2025.8.16.0200
20885,0002333-48.2021.8.16.0104
20886,0011799-44.2024.8.16.0045
20887,0001485-54.2024.8.16.0137
20888,0005506-59.2024.8.16.0174
20889,0044167-20.2023.8.16.0182
20890,0001922-80.2025.8.16.0066
20891,0001296-77.2025.8.16.0093
20892,0000601-44.2025.8.16.0087
20893,0068889-06.2024.8.16.0014
20894,0004289-78.2024.8.16.0077
20895,0000393-28.2025.8.16.0130
20896,0014703-84.2025.8.16.0018
20897,0083590-69.2024.8.16.0014
20898,0019516-91.2024.8.16.0018
20899,0003351-54.2025.8.16.0140
20900,0001071-92.2021.8.16.0159
20901,0000365-28.2025.8.16.0076
20902,0003592-92.2024.8.16.0033
20903,0011830-68.2021.8.16.0013
20904,0091757-83.2025.8.16.0000
20905,0068588-67.2025.8.16.0000
20906,0095393-57.2025.8.16.0000
20907,0094950-09.2025.8.16.0000
20908,0060727-30.2025.8.16.0000
20909,0062191-89.2025.8.16.0000
20910,0069463-37.2025.8.16.0000
20911,0026200-59.2025.8.16.0030
20912,0046417-19.2025.8.16.0000
20913,0051287-10.2025.8.16.0000
20914,0041306-54.2025.8.16.0000
20915,0062196-14.2025.8.16.0000
20916,0003492-21.2023.8.16.0083
20917,0018876-79.2023.8.16.0194
20918,0070088-71.2025.8.16.0000
20919,0061093-32.2022.8.16.0014
20920,0034281-87.2025.8.16.0000
20921,0002107-53.2001.8.16.0004
20922,0065297-93.2024.8.16.0000
20923,0049020-65.2025.8.16.0000
20924,0021836-37.2025.8.16.0000
20925,0065307-40.2024.8.16.0000
20926,0001697-85.2020.8.16.0179
20927,0010862-78.2025.8.16.0019
20928,0002320-30.2024.8.16.0044
20929,0000987-46.2020.8.16.0153
20930,0021475-85.2023.8.16.0001
20931,0019850-07.2009.8.16.0001
20932,0000857-33.2018.8.16.0054
20933,0070555-50.2025.8.16.0000
20934,0005405-86.2024.8.16.0185
20935,0059075-75.2025.8.16.0000
20936,0003350-82.2022.8.16.0202
20937,0016860-56.2023.8.16.0129
20938,0001684-21.2024.8.16.0026
20939,0005416-80.2014.8.16.0116
20940,0000397-77.2024.8.16.0202
20941,0014675-26.2015.8.16.0129
20942,0009244-41.2025.8.16.0038
20943,0009935-31.2024.8.16.0025
20944,0021309-77.2024.8.16.0014
20945,0004517-52.2017.8.16.0189
20946,0083792-54.2025.8.16.0000
20947,0118111-48.2025.8.16.0000
20948,0004288-64.2022.8.16.0077
20949,0057927-29.2025.8.16.0000
20950,0025346-07.2025.8.16.0017
20951,0007637-55.2018.8.16.0129
20952,0006203-07.2017.8.16.0116
20953,0045299-63.2025.8.16.0014
20954,0002793-71.2022.8.16.0113
20955,0069016-49.2025.8.16.0000
20956,0065574-75.2025.8.16.0000
20957,0068340-04.2025.8.16.0000
20958,0009888-73.2025.8.16.0170
20959,0081432-49.2025.8.16.0000
20960,0003359-21.2025.8.16.0014
20961,0004328-83.2022.8.16.0000
20962,0008771-60.2025.8.16.0004
20963,0104684-81.2025.8.16.0000
20964,0003904-24.2025.8.16.0004
20965,0102546-44.2025.8.16.0000
20966,0011592-07.2025.8.16.0014
20967,0001545-39.2021.8.16.0070
20968,0023880-29.2025.8.16.0000
20969,0001017-39.2023.8.16.0133
20970,0005378-54.2022.8.16.0030
