Id,chunk_entrada,chunk_saida,status,tokens,timestamp
448728,000001.tar,000001,sucesso,32562,2026-01-11T03:05:01.832951
448729,000001.tar,000001,sucesso,31665,2026-01-11T03:05:01.832956
448730,000001.tar,000001,sucesso,30926,2026-01-11T03:05:01.832964
448731,000001.tar,000001,sucesso,28129,2026-01-11T03:05:01.832969
448732,000001.tar,000001,sucesso,33284,2026-01-11T03:05:01.832973
448734,000001.tar,000001,sucesso,33711,2026-01-11T03:05:01.832977
448735,000001.tar,000001,sucesso,37161,2026-01-11T03:05:01.832981
448736,000001.tar,000001,sucesso,39629,2026-01-11T03:05:01.832985
448737,000001.tar,000001,sucesso,41416,2026-01-11T03:05:01.832989
448739,000001.tar,000001,sucesso,34570,2026-01-11T03:05:01.832992
448740,000001.tar,000001,sucesso,32631,2026-01-11T03:05:01.832995
448741,000001.tar,000001,sucesso,28517,2026-01-11T03:05:01.833000
448742,000001.tar,000001,sucesso,35464,2026-01-11T03:05:01.833004
448743,000001.tar,000001,sucesso,35394,2026-01-11T03:05:01.833008
448744,000001.tar,000001,sucesso,38975,2026-01-11T03:05:01.833012
448745,000001.tar,000001,sucesso,38222,2026-01-11T03:05:01.833016
448746,000001.tar,000001,sucesso,30046,2026-01-11T03:05:01.833019
448747,000001.tar,000001,sucesso,51247,2026-01-11T03:05:01.833023
448748,000001.tar,000001,sucesso,32776,2026-01-11T03:05:01.833027
448749,000001.tar,000001,sucesso,34890,2026-01-11T03:05:01.833031
448750,000001.tar,000001,sucesso,30979,2026-01-11T03:05:01.833035
448751,000001.tar,000001,sucesso,44324,2026-01-11T03:05:01.833039
448752,000001.tar,000001,sucesso,30614,2026-01-11T03:05:01.833043
448753,000001.tar,000001,sucesso,39111,2026-01-11T03:05:01.833046
448754,000001.tar,000001,sucesso,39850,2026-01-11T03:05:01.833050
448755,000001.tar,000001,sucesso,32307,2026-01-11T03:05:01.833053
448756,000001.tar,000001,sucesso,33187,2026-01-11T03:05:01.833056
448757,000001.tar,000001,sucesso,35276,2026-01-11T03:05:01.833060
448758,000001.tar,000001,sucesso,34470,2026-01-11T03:05:01.833063
448759,000001.tar,000001,sucesso,31826,2026-01-11T03:05:01.833067
448760,000001.tar,000001,sucesso,35637,2026-01-11T03:05:01.833071
448761,000001.tar,000001,sucesso,35924,2026-01-11T03:05:01.833075
448762,000001.tar,000001,sucesso,45498,2026-01-11T03:05:01.833078
448764,000001.tar,000001,sucesso,36634,2026-01-11T03:05:01.833082
448765,000001.tar,000001,sucesso,43655,2026-01-11T03:05:01.833085
448766,000001.tar,000001,sucesso,27414,2026-01-11T03:05:01.833088
448767,000001.tar,000001,sucesso,37507,2026-01-11T03:05:01.833091
448770,000001.tar,000001,sucesso,31697,2026-01-11T03:05:01.833095
448771,000001.tar,000001,sucesso,38697,2026-01-11T03:05:01.833098
448772,000001.tar,000001,sucesso,32550,2026-01-11T03:05:01.833102
448773,000001.tar,000001,sucesso,31576,2026-01-11T03:05:01.833105
448774,000001.tar,000001,sucesso,40170,2026-01-11T03:05:01.833109
448775,000001.tar,000001,sucesso,26762,2026-01-11T03:05:01.833112
448776,000001.tar,000001,sucesso,33175,2026-01-11T03:05:01.833115
448777,000001.tar,000001,sucesso,28265,2026-01-11T03:05:01.833119
448778,000001.tar,000001,sucesso,39270,2026-01-11T03:05:01.833122
448779,000001.tar,000001,sucesso,32442,2026-01-11T03:05:01.833125
448780,000001.tar,000001,sucesso,30352,2026-01-11T03:05:01.833131
448781,000001.tar,000001,sucesso,30851,2026-01-11T03:05:01.833135
448782,000001.tar,000001,sucesso,40302,2026-01-11T03:05:01.833140
448783,000001.tar,000001,sucesso,28677,2026-01-11T03:05:01.833143
448784,000001.tar,000001,sucesso,35041,2026-01-11T03:05:01.833148
448785,000001.tar,000001,sucesso,32963,2026-01-11T03:05:01.833152
448786,000001.tar,000001,sucesso,31983,2026-01-11T03:05:01.833155
448787,000001.tar,000001,sucesso,31820,2026-01-11T03:05:01.833159
448788,000001.tar,000001,sucesso,30916,2026-01-11T03:05:01.833162
448796,000001.tar,000001,sucesso,26037,2026-01-11T03:05:01.833165
448797,000001.tar,000001,sucesso,30042,2026-01-11T03:05:01.833168
448798,000001.tar,000001,sucesso,31319,2026-01-11T03:05:01.833171
448799,000001.tar,000001,sucesso,33240,2026-01-11T03:05:01.833175
448800,000001.tar,000001,sucesso,27893,2026-01-11T03:05:01.833178
448801,000001.tar,000001,sucesso,26784,2026-01-11T03:05:01.833181
448802,000001.tar,000001,sucesso,35325,2026-01-11T03:05:01.833185
448803,000001.tar,000001,sucesso,26882,2026-01-11T03:05:01.833188
448804,000001.tar,000001,sucesso,40364,2026-01-11T03:05:01.833192
448805,000001.tar,000001,sucesso,36925,2026-01-11T03:05:01.833196
448807,000001.tar,000001,sucesso,40326,2026-01-11T03:05:01.833200
448808,000001.tar,000001,sucesso,28333,2026-01-11T03:05:01.833203
448809,000001.tar,000001,sucesso,36660,2026-01-11T03:05:01.833207
448810,000001.tar,000001,sucesso,23253,2026-01-11T03:05:01.833210
448811,000001.tar,000001,sucesso,37010,2026-01-11T03:05:01.833214
448812,000001.tar,000001,sucesso,37274,2026-01-11T03:05:01.833218
448813,000001.tar,000001,sucesso,32843,2026-01-11T03:05:01.833221
448814,000001.tar,000001,sucesso,32199,2026-01-11T03:05:01.833225
448815,000001.tar,000001,sucesso,27239,2026-01-11T03:05:01.833228
448816,000001.tar,000001,sucesso,28189,2026-01-11T03:05:01.833233
448817,000001.tar,000001,sucesso,32596,2026-01-11T03:05:01.833237
448818,000001.tar,000001,sucesso,32202,2026-01-11T03:05:01.833240
448819,000001.tar,000001,sucesso,32936,2026-01-11T03:05:01.833243
